Player Tag,ID,Level,Arena,Total Exp Points,Trophies,Max Trophies,Donations,Donations Received,Total Donations,Donation Ratio,Role,Clan Cards Collected,Total Games,Wins,Win Rate,Losses,Loss Rate
#CV8UL9L2,ELIE,2,Arena 1,0,86,89,0,0,0,0.0,,0,5,3,0.6,2,0.4
#LVYQUV9,JeffreyRC31,14,Arena 4,1969,1197,1263,0,0,232,0.8197879858657244,,0,283,111,0.39,133,0.47
#99J0P09,44,45,Arena 16,284836,5736,6228,0,0,83013,5.343955195056006,,431159,15534,6175,0.4,5106,0.33
#C800J,!<Fab1>!,10,Arena 15,36882,5073,5144,0,0,8028,2.983277591973244,member,22250,2691,940,0.35,938,0.35
#JV29UQUV0,yaya,9,Arena 10,0,3155,3215,0,0,276,0.345,,0,800,429,0.54,370,0.46
#9U0CUUJQJ,wertu,2,Arena 1,0,81,86,0,0,0,0.0,,0,10,3,0.3,7,0.7
#P09VLPUC2,gvfnf,3,Arena 1,0,209,243,0,0,0,0.0,member,0,35,11,0.31,23,0.66
#QJYLP828Y,kuzey,5,Arena 3,0,712,888,0,0,15,0.29411764705882354,,0,51,34,0.67,16,0.31
#YU2Y20YC8,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#8U0PQ9JP,Battle King:::,47,Arena 19,350715,7101,7240,0,0,81082,2.7598624868103068,leader,140204,29379,12344,0.42,11850,0.4
#L0LUVC902,henry,8,Arena 7,0,2054,2152,0,0,108,0.288,,0,375,178,0.47,196,0.52
#CR9VRL0UL,forHouse,8,Arena 7,5566,2109,2109,0,0,10,0.08,member,0,125,101,0.81,24,0.19
#UY9Q8,МОГУЧИЙ,24,Arena 13,15122,4321,4364,0,0,3340,2.8694158075601375,,920,1164,527,0.45,437,0.38
#8Q8RRJ,.:DANGER boy:.,10,Arena 10,0,3204,3257,0,0,8767,3.1984677125136813,leader,0,2741,987,0.36,865,0.32
#PVRL20U,SpinDervis,26,Arena 8,20252,2300,2666,0,0,6499,5.865523465703971,member,220,1108,477,0.43,538,0.49
#PYY8200RU,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#V2CP9YJU,Ragnar,5,Arena 2,0,476,545,0,0,23,0.30666666666666664,,0,75,29,0.39,41,0.55
#2R80L,Jeeeees,10,Arena 15,0,4087,4830,0,0,7829,1.5925549227013833,leader,0,4916,1886,0.38,1816,0.37
#VYUCJ2Y,HellKiNG,44,Arena 18,255267,6532,6532,0,0,106069,12.101426126640046,,73958,8765,3400,0.39,2694,0.31
#LYVQ928,Kambes,8,Arena 7,0,2198,2259,0,0,526,0.5077220077220077,member,0,1036,399,0.39,377,0.36
#CQJ8YU,me¡ster Joseff,6,Arena 3,0,773,1234,0,0,638,1.8988095238095237,member,0,336,151,0.45,168,0.5
#PLQLRQ,Patino1598,11,Arena 12,0,4081,5013,0,0,19485,5.179425837320574,,2054,3762,1540,0.41,1420,0.38
#CUVQCRRVQ,evann,6,Arena 3,1329,823,839,0,0,11,0.15492957746478872,leader,0,71,41,0.58,23,0.32
#C22LJCVC0,paula,7,Arena 4,0,1066,1186,0,0,66,0.4782608695652174,,0,138,110,0.8,27,0.2
#92YY2,Matt,11,Arena 11,0,3462,3515,0,0,27094,8.030231179608773,,0,3374,977,0.29,864,0.26
#UPCR922,KingLaus,8,Arena 8,7338,2465,2567,0,0,1894,2.223004694835681,,0,852,304,0.36,248,0.29
#CPQUQR8YJ,CountDestroyer,7,Arena 5,2051,1464,1464,0,0,26,0.3023255813953488,,0,86,56,0.65,15,0.17
#9Q2PV0082,SUPERCELL,5,Arena 4,0,1118,1182,0,0,100,0.37453183520599254,leader,0,267,77,0.29,80,0.3
#VVY2Q,luxlux,38,Arena 15,124006,5264,5529,0,0,33234,6.339946585272797,,0,5242,2240,0.43,2180,0.42
#RYCR9,S2AnAn,10,Arena 8,0,2275,2364,0,0,23951,36.07078313253012,,0,664,331,0.5,299,0.45
#C99CYYRQU,Lorenzo,2,Arena 1,27,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#C9U9YV,fame,4,Arena 3,0,947,980,0,0,1,0.017857142857142856,,0,56,37,0.66,15,0.27
#QVVPQL00,*D@R KI€LL*,12,Arena 10,0,3230,4811,0,0,51861,6.393121301775148,,1430,8112,3552,0.44,3397,0.42
#JCCU2QJJR,deivid,6,Arena 4,0,1114,1117,0,0,57,0.2780487804878049,,0,205,96,0.47,108,0.53
#VR2VQL,Multilegs,34,Arena 18,82294,6588,6769,0,0,9739,1.6662104362703165,leader,1350,5845,2706,0.46,2792,0.48
#9ULJ8RP8V,pepetrueno,3,Arena 1,0,104,112,0,0,0,0.0,,0,22,4,0.18,10,0.45
#P2LRQR,RayMaxX,2,Arena 1,0,82,88,0,0,0,0.0,,0,11,3,0.27,7,0.64
#Y2R8CR,#huni12,48,Arena 18,372098,6823,6910,0,0,77270,5.451530972202624,leader,248825,14174,6053,0.43,5068,0.36
#CPYCY,J1mmy3021,9,Arena 14,17829,4700,4790,0,0,1143,1.5963687150837989,member,0,716,390,0.54,305,0.43
#UPQ9U029V,,1,Training Camp,4,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#RYC0U0Y9L,tomas,8,Arena 9,0,2842,2954,0,0,135,0.2824267782426778,,0,478,198,0.41,279,0.58
#CJQY0VVCU,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#JLCQ2JJLC,toreto,8,Arena 9,0,2853,2975,0,0,120,0.28846153846153844,,0,416,189,0.45,226,0.54
#JLC9PLR,Subzero,41,Arena 15,181243,5336,5673,0,0,51812,8.428827070115503,,28673,6147,2597,0.42,2276,0.37
#CRRU2JPC8,Tyler,8,Arena 7,0,2037,2167,0,0,117,0.3644859813084112,,0,321,182,0.57,138,0.43
#PJ2PP8,ULTRA88,11,Arena 15,0,4051,4282,0,0,27160,1.9689720168189069,member,19345,13794,6424,0.47,6405,0.46
#JVVCQU888,Rocky,3,Arena 1,0,184,283,0,0,3,0.09375,,0,32,7,0.22,24,0.75
#9QPRC20PC,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#YVRJQ0V98,Rocky,5,Arena 3,0,629,629,0,0,18,0.2608695652173913,,0,69,40,0.58,28,0.41
#JVQ2V9,dark,7,Arena 4,0,1133,1292,0,0,462,2.5384615384615383,member,0,182,74,0.41,65,0.36
#8QVQ9PP,Jose Pablo 17,8,Arena 8,0,2433,2433,0,0,1328,2.519924098671727,leader,0,527,270,0.51,194,0.37
#UPC22,Venom,35,Arena 15,94175,5121,5243,0,0,42208,10.32737949596281,,65919,4087,793,0.19,464,0.11
#VCU8JV0Y,Zaphd,8,Arena 7,0,2085,2157,0,0,2194,10.25233644859813,,0,214,122,0.57,78,0.36
#PL8U880J,зараза с чечни,38,Arena 16,127865,5508,5508,0,0,33699,3.3766533066132265,,36292,9980,1978,0.2,1457,0.15
#L9VJUJRVJ,Kirito,6,Arena 5,0,1300,1499,0,0,33,0.264,,0,125,65,0.52,59,0.47
#PJVRU8,Robi,45,Arena 16,290124,5717,6224,0,0,134159,10.261511396665137,leader,201153,13074,6480,0.5,4790,0.37
#YCUCR8JR,Kriss Kross,47,Arena 19,347618,7030,7277,41,30,73547,3.3794513624040805,elder,124416,21763,9472,0.44,9458,0.43
#YLL2VJPUJ,emin,10,Arena 11,0,3364,3412,0,0,768,0.3393725143614671,,0,2263,1169,0.52,1093,0.48
#L2UYPJ,UglyTrash,11,Arena 16,71456,5464,5569,0,0,18711,3.6100713872274746,,18440,5183,2275,0.44,2134,0.41
#R20JR8,⭐⭐Gu@nG $t@R⭐⭐,10,Arena 15,0,4068,4244,0,0,4706,1.4845425867507887,leader,0,3170,1349,0.43,1327,0.42
#PL0LQ08Q,00000,5,Arena 3,0,972,1045,0,0,49,0.5568181818181818,,0,88,55,0.62,32,0.36
#RJJJJU9LU,yaya,7,Arena 7,0,2041,2135,0,0,59,0.24583333333333332,,0,240,93,0.39,146,0.61
#PU2R298PC,yu bbbj,1,Arena 1,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#JV9PY8VJU,ゆたろ@負けたら削除@サブ垢,6,Arena 2,1299,514,529,0,0,12,0.42857142857142855,,0,28,24,0.86,4,0.14
#C0L89YV8V,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#2J8PLR9,LINO,31,Arena 14,48996,4659,4695,0,0,6408,2.8903924221921518,,0,2217,853,0.38,1089,0.49
#QY8JUYQJP,Leonel,6,Arena 5,0,1300,1362,0,0,30,0.32967032967032966,,0,91,57,0.63,33,0.36
#L98UVLQ8Y,dragon,10,Arena 11,0,3300,3312,0,0,297,0.3694029850746269,,0,804,447,0.56,356,0.44
#RU8QCR,[CR]RAMA06,10,Arena 11,0,3568,3591,0,0,6919,4.1505698860227955,,0,1667,487,0.29,394,0.24
#2QPLPY,"i,l,i,y,a",6,Arena 2,0,742,867,0,0,183,1.2620689655172415,leader,0,145,57,0.39,64,0.44
#JLURCV2R8,Alireza,6,Arena 5,0,1325,1354,0,0,45,0.5844155844155844,,0,77,59,0.77,17,0.22
#YVUULUC9,Rehan25,8,Arena 7,0,2118,2192,0,0,289,0.11017918414029737,member,0,2623,1201,0.46,1293,0.49
#QQ0L02CPQ,edson,8,Arena 10,0,3167,3218,0,0,87,0.375,,0,232,139,0.6,92,0.4
#UUJ0L,JNS*,28,Arena 16,30558,5613,5613,50,40,790,1.070460704607046,coLeader,0,738,436,0.59,280,0.38
#JVV2YLY0U,ahmad,5,Arena 3,0,600,663,0,0,23,0.19827586206896552,,0,116,45,0.39,70,0.6
#U8022J28R,jerson,5,Arena 3,234,781,840,0,0,0,0.0,member,0,96,51,0.53,45,0.47
#9CY2L,Johanlollipop,56,Arena 19,1039946,7128,7128,30,0,155898,6.807772925764192,coLeader,612924,22900,11594,0.51,7244,0.32
#L82Y988YL,brian,5,Arena 3,0,600,678,0,0,21,0.26582278481012656,,0,79,39,0.49,39,0.49
#JQ0QJ9,profatih,10,Arena 17,0,4675,5008,0,0,5602,1.7517198248905566,,2640,3198,1173,0.37,1153,0.36
#RVJ28CLJC,влад,2,Arena 1,57,152,152,0,0,0,0.0,member,0,5,5,1.0,0,0.0
#PVURJPJUP,Steve,8,Arena 8,0,2300,2315,0,0,186,0.3563218390804598,,0,522,281,0.54,240,0.46
#U29PUPL9J,Mateus $$$,6,Arena 3,1319,767,796,0,0,0,0.0,,0,81,41,0.51,34,0.42
#P0L9VPU8Y,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#C8Y2Q,xXGulaXx,11,Arena 13,51552,4473,4967,0,0,11291,1.955828858479127,,25254,5773,1570,0.27,1474,0.26
#C2UR2,gamelol21,20,Arena 9,6830,2612,2640,0,0,1686,2.5740458015267174,,645,655,279,0.43,242,0.37
#LULP2PP8V,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#C092CUVJ,bintang04,8,Arena 6,0,1739,1851,0,0,1261,1.9611197511664074,member,0,643,262,0.41,275,0.43
#LQQ9YUU9C,Cristian,3,Arena 1,0,195,222,0,0,3,0.08823529411764706,,0,34,17,0.5,16,0.47
#U9J8CJ,Adryanno,28,Arena 13,31352,4446,4535,0,0,13836,4.7579092159559835,,0,2908,1295,0.45,1182,0.41
#U9UQRYVYL,عمران _علی,7,Arena 3,442,792,853,0,0,0,0.0,member,0,71,45,0.63,26,0.37
#YPUQ8VRUV,ricardo,10,Arena 11,0,3411,3408,0,0,588,0.3305227655986509,,0,1779,885,0.5,893,0.5
#CQ2RL,RoYaL.Hakim,10,Arena 9,0,2744,3065,0,0,16126,9.978960396039604,,0,1616,752,0.47,683,0.42
#89UCR,Sander,3,Arena 2,0,483,499,0,0,23,0.5227272727272727,leader,0,44,24,0.55,19,0.43
#UVRQYPP,LuiZPaulo_LP,10,Arena 9,0,2762,2901,0,0,11886,5.023668639053255,,6960,2366,899,0.38,951,0.4
#J0RLLYUL,Xx-Cirilo-xX,8,Arena 7,0,2173,2179,0,0,1438,2.453924914675768,,0,586,263,0.45,282,0.48
#LLLCVYVJU,joe,8,Arena 11,0,3358,3456,0,0,90,0.39823008849557523,,0,226,146,0.65,79,0.35
#C2JJJVUP2,Aurora,7,Arena 8,0,2347,2471,0,0,57,0.3475609756097561,,0,164,98,0.6,65,0.4
#20VCRCUU,Mini Derick,3,Arena 4,0,1149,1149,0,0,0,0.0,,0,64,47,0.73,13,0.2
#RV29QRUCR,will,6,Arena 5,0,1365,1425,0,0,30,0.30927835051546393,,0,97,52,0.54,44,0.45
#PUC8LL, Vixel♥,37,Arena 17,121016,6125,6164,0,0,24228,5.599260457591865,,32745,4327,2057,0.48,1833,0.42
#YRRL20,WolFeNsHtAiN,32,Arena 16,60041,5765,5765,0,0,5367,1.4013054830287206,,0,3830,1235,0.32,944,0.25
#LQ0CJ20V0,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#9U9809L,Саня Crash,35,Arena 13,97026,4288,5118,0,0,42675,7.177093844601413,,27125,5946,2383,0.4,2144,0.36
#LJR08UL,ZzzzzGCore,11,Arena 14,43180,4763,4763,0,0,14173,8.548250904704464,,30184,1658,655,0.4,395,0.24
#UVYCVJY,⚡⚡Arez⚡⚡,56,Arena 22,941984,8504,8537,70,0,164506,5.696191135734072,member,542408,28880,13623,0.47,9545,0.33
#R2UR0LC00,ANA,6,Arena 5,0,1437,1530,0,0,36,0.2553191489361702,,0,141,62,0.44,78,0.55
#UP9089,byDiort,10,Arena 9,0,2722,2896,0,0,13673,7.37088948787062,,300,1855,893,0.48,831,0.45
#CYPYQJ9LP,michael,9,Arena 11,0,3565,3653,0,0,222,0.3425925925925926,,0,648,351,0.54,296,0.46
#UVUVU8P0C,mateo,8,Arena 10,0,3044,3136,0,0,159,0.31610337972166996,,0,503,237,0.47,265,0.53
#Y8PQ20U,aZzA12Cc,7,Arena 4,2025,1139,1247,0,0,101,0.35563380281690143,,0,284,136,0.48,138,0.49
#PVV2P29,incrediblewilly,7,Arena 6,0,1650,2003,0,0,257,0.2527040314650934,,0,1017,424,0.42,507,0.5
#V0QRVR,ALPHASNIPER87,10,Arena 11,0,3418,3418,0,0,17752,8.99290780141844,,0,1974,666,0.34,577,0.29
#RPLJUCYYY,arian,8,Arena 11,0,3444,3505,0,0,90,0.3629032258064516,,0,248,146,0.59,101,0.41
#RJLPVR22L,nando,8,Arena 9,0,2867,2954,0,0,97,0.3190789473684211,,0,304,156,0.51,147,0.48
#9C08R8J99,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#YVYR2C99V,Destroyer,9,Arena 9,0,2770,2818,0,0,186,0.3234782608695652,,0,575,289,0.5,285,0.5
#VPJ0RVU,D4LIMOTION,36,Arena 15,106875,5322,5507,0,0,29852,7.436970602889885,,160,4014,1654,0.41,1477,0.37
#Y2JLJ,r1ghtw1ng,14,Arena 13,385046,4525,6297,0,0,218224,11.922202797202797,,227748,18304,6197,0.34,5075,0.28
#9C9RY0UQC,islam islam,2,Arena 1,0,181,189,0,0,0,0.0,,0,33,9,0.27,19,0.58
#UY20U,m99,27,Arena 12,25833,3858,4567,0,0,3423,1.5980392156862746,leader,910,2142,806,0.38,858,0.4
#8LV228V,laith king,8,Arena 7,0,2135,2489,0,0,2341,1.6926970354302242,member,0,1383,515,0.37,538,0.39
#9CRV9Y8JY,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#R2RUPCQ,_UnderScore_,37,Arena 15,115899,5240,5480,0,0,35966,8.466572504708099,,60949,4248,1446,0.34,1201,0.28
#RLCP280Q,Timo,7,Arena 6,0,1778,1778,0,0,302,1.0066666666666666,leader,0,300,146,0.49,146,0.49
#VYQYCP,yisus.com,8,Arena 15,0,4095,4103,0,0,2550,4.784240150093809,,1415,533,300,0.56,199,0.37
#L9Q0QR8R2,rares,10,Arena 11,0,3366,3407,0,0,324,0.3019571295433364,,0,1073,474,0.44,598,0.56
#RRUYRVLV8,Diego fs,23,Arena 13,11767,4300,4326,0,30,123,0.16872427983539096,member,0,729,427,0.59,292,0.4
#8QVYUQ,N4SS3R,34,Arena 15,79462,5468,5497,0,0,27535,4.441129032258065,member,22015,6200,2392,0.39,2135,0.34
#UJ8CQ,ayham,10,Arena 15,0,4271,4834,0,0,5624,1.9774964838255977,,14240,2844,944,0.33,979,0.34
#YV8CVPL2V,Eric,4,Arena 2,0,374,455,0,0,6,0.14285714285714285,,0,42,18,0.43,23,0.55
#YC09VYQPL,sebas,6,Arena 4,0,1082,1262,0,0,42,0.3157894736842105,,0,133,80,0.6,52,0.39
#9Y22Y0QVP,MAXI,1,Arena 1,0,30,30,0,0,0,0.0,,0,3,1,0.33,2,0.67
#JRYVY0RV2,abi,7,Arena 8,0,2365,2485,0,0,78,0.2698961937716263,,0,289,109,0.38,179,0.62
#2RLPP9,AndreX908,45,Arena 19,293556,7062,7062,20,40,47558,5.442664225223163,member,60559,8738,3992,0.46,2642,0.3
#2VP9PUJP,guyrox,37,Arena 15,115749,5228,5457,0,0,27736,6.5169172932330826,member,55240,4256,1652,0.39,1649,0.39
#CLCCV9QRP,golem,6,Arena 5,0,1367,1458,0,0,36,0.3,,0,120,62,0.52,57,0.47
#LQ92U92Q0,poo,10,Arena 11,0,3468,3536,0,0,285,0.3306264501160093,,0,862,439,0.51,422,0.49
#P08JPU8,RAHMAN,56,Arena 23,961210,9000,9000,46,80,83742,4.309267740441517,coLeader,11314,19433,10324,0.53,7333,0.38
#22VY2,Darkknight852,7,Arena 6,0,1848,1979,0,0,192,0.43243243243243246,member,0,444,201,0.45,186,0.42
#RJLVPPJ,ADIKA_KODOX,10,Arena 17,0,4631,5048,0,0,4846,0.7312509431115135,,0,6627,1825,0.28,1822,0.27
#RJYLC02PJ,AthlxtxJ,5,Arena 3,750,865,865,0,0,0,0.0,,0,57,31,0.54,4,0.07
#P9CV0PVVJ,steven player f,2,Arena 1,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#PQCU00,MNAfif,27,Arena 13,26760,4364,4554,0,0,8026,2.6523463317911435,member,480,3026,1271,0.42,1191,0.39
#P28Y89YCL,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#PLJJR80,BrunoSanderson2,8,Arena 6,7409,1785,2078,0,0,1807,2.6075036075036073,,0,693,295,0.43,307,0.44
#UP2VV82J0,Shadow,8,Arena 10,0,3259,3352,0,0,156,0.32842105263157895,,0,475,235,0.49,239,0.5
#U02J8U0YQ,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#9RQQUCQUQ,AM013,8,Arena 8,0,2415,2498,0,0,363,0.5041666666666667,member,0,720,258,0.36,243,0.34
#U2VURUUJ0,hakan,8,Arena 6,0,1662,1722,0,0,114,0.3465045592705167,,0,329,178,0.54,150,0.46
#92RY2,redwarrior02,46,Arena 16,322393,5796,6233,0,0,67852,6.275619681834998,,0,10812,4339,0.4,3580,0.33
#Y299PRUJ,Pawel,23,Arena 6,12528,1800,1812,0,0,5044,9.39292364990689,,2680,537,213,0.4,203,0.38
#U29VQR,osama.amro,5,Arena 2,0,582,902,0,0,82,0.25308641975308643,,0,324,107,0.33,182,0.56
#CQVC2LJCU,wendy,8,Arena 6,0,1667,1727,0,0,102,0.3953488372093023,,0,258,164,0.64,93,0.36
#LQURJJ8,hkon,8,Arena 6,0,1994,2091,0,0,382,0.35304990757855825,member,0,1082,511,0.47,472,0.44
#PPQY92UP,ultra man 2.0,9,Arena 9,0,2698,2724,0,0,7212,2.7031484257871066,,0,2668,1176,0.44,1319,0.49
#9VLL0QJ2R,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#9V8QC920,Level10Lixo,8,Arena 9,0,2610,2642,0,0,648,1.258252427184466,,0,515,262,0.51,194,0.38
#89LUUPC2,Divyesh,9,Arena 10,0,3138,3138,0,0,529,0.14231907452246434,,3740,3717,670,0.18,662,0.18
#CYVPPPUCC,tipsishamza,28,Arena 13,29099,4284,4318,0,0,593,0.7205346294046172,,0,823,463,0.56,327,0.4
#LV92Y,Killer,9,Arena 7,0,2232,2331,0,0,4720,9.477911646586346,coLeader,0,498,253,0.51,185,0.37
#RU0PY29LR,Maximus,6,Arena 4,0,1040,1100,0,0,30,0.3191489361702128,,0,94,54,0.57,39,0.41
#R0UUVVQ2Q,renato,8,Arena 12,0,3742,3804,0,0,111,0.29838709677419356,,0,372,157,0.42,214,0.58
#RCR8YJV8Y,Sasuke,8,Arena 8,0,2452,2514,0,0,115,0.3010471204188482,,0,382,173,0.45,208,0.54
#U2RYPQQY9,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#YV9L9QVRC,Blake,10,Arena 12,0,3762,3813,0,0,330,0.2887139107611549,,0,1143,514,0.45,628,0.55
#QVVYRJ0YY,tobias,8,Arena 11,0,3300,3330,0,0,111,0.2991913746630728,,0,371,179,0.48,191,0.51
#QQJRLL80Q,giulia,8,Arena 9,0,2668,2715,0,0,96,0.34657039711191334,,0,277,154,0.56,122,0.44
#2YVL9QY90,كايد البرماوي,10,Arena 14,26175,4600,4721,0,0,2604,1.4498886414253898,,0,1796,568,0.32,515,0.29
#LYC92YUQQ,el futuro 331,3,Arena 1,0,162,168,0,0,0,0.0,,0,33,6,0.18,5,0.15
#UPVJPV,payam,9,Arena 8,0,2508,2508,0,0,4313,4.387589013224822,member,0,983,490,0.5,414,0.42
#8UYULJR,Smortieffolo,46,Arena 16,304599,5805,5906,0,0,42051,1.2686981445165184,,211708,33145,12909,0.39,15628,0.47
#C2QVRVY,Jarmo,8,Arena 6,7060,1759,1850,0,0,2288,4.056737588652482,,0,564,277,0.49,258,0.46
#9LRPYYVJL,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#UCVQP,Gare_Bear99,34,Arena 14,76683,4781,4952,0,0,21971,2.852265351161885,,3245,7703,3640,0.47,3557,0.46
#QY2PV,DR,12,Arena 14,82365,4918,5211,0,0,27735,3.276045357902197,,21050,8466,2981,0.35,2904,0.34
#JV28RC09C,HUGO,7,Arena 6,0,1751,1843,0,0,57,0.3081081081081081,,0,185,98,0.53,86,0.46
#9U8RC2JCL,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#VR8P2,zio nino,9,Arena 10,0,3179,3403,0,0,4613,0.8458012467913458,leader,0,5454,2502,0.46,2430,0.45
#YRLPVV,Zedkraa,41,Arena 17,191914,6030,6030,0,0,30441,4.082752145922747,,46284,7456,2683,0.36,2440,0.33
#8JUV2P,Augustin,35,Arena 15,88322,5178,5354,0,0,28617,7.938141470180305,,0,3605,1586,0.44,1489,0.41
#Q0LC98,Mohammad,46,Arena 16,305399,5807,5807,0,0,109256,16.23176348239489,member,164889,6731,2362,0.35,1923,0.29
#Y8Q8LQCVQ,cesar,9,Arena 9,0,2779,2819,0,0,171,0.28836424957841483,,0,593,270,0.46,322,0.54
#998RU0V,churro,28,Arena 14,30940,4850,4850,0,0,5536,4.6717299578059075,,1815,1185,485,0.41,326,0.28
#P8CRCYRLP,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#PL08VV,Hajai,6,Arena 5,0,1545,1570,0,0,0,0.0,,0,246,100,0.41,78,0.32
#RCCQ9U,ramyser,12,Arena 15,87981,5007,5223,0,0,23148,7.469506292352372,,18017,3099,1400,0.45,1262,0.41
#V2LCC9P,•PAUL•,11,Arena 15,0,4177,4353,0,0,16565,4.256166495375129,,0,3892,1770,0.45,1680,0.43
#QL0RVJU,Schoondy,52,Arena 20,518399,7789,7983,0,0,11674,0.9971811736567865,member,0,11707,5570,0.48,5354,0.46
#CQ980RP,pori,39,Arena 18,151221,6882,6967,0,0,21035,2.279969650986343,,3555,9226,3591,0.39,3244,0.35
#8CVJVQJJ,MrBlacklightnin,24,Arena 12,13133,3800,3984,0,0,368,0.34782608695652173,,0,1058,371,0.35,259,0.24
#P8PL0L,Mauricio10lima,7,Arena 7,0,2201,2297,0,0,898,2.6568047337278107,,0,338,118,0.35,54,0.16
#UYYQLY,florencia,34,Arena 15,77880,5236,5259,0,0,28157,4.69674728940784,leader,0,5995,2693,0.45,2783,0.46
#QV9CCLJCR,zaid,8,Arena 9,0,2860,2988,0,0,99,0.28125,,0,352,144,0.41,207,0.59
#2QJVJY,Nicolas R8,39,Arena 17,140820,6279,6338,0,0,36181,5.086601996344721,,8911,7113,3016,0.42,2586,0.36
#JRJVJL,OverBot,39,Arena 15,155314,5464,5464,0,0,51029,9.266206646086799,member,10802,5507,2412,0.44,2219,0.4
#YPJ9Q,NARWALS06,8,Arena 6,0,1856,1945,0,0,3658,10.572254335260116,leader,0,346,171,0.49,159,0.46
#JVV8L9YP9,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#YQ2PC99UU,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#QQCJL9L2L,Eva,8,Arena 11,0,3326,3379,0,0,127,0.27729257641921395,,0,458,193,0.42,264,0.58
#QV0L9,jojo,12,Arena 15,86401,5063,5303,0,0,20388,5.024149827501232,,10000,4058,1790,0.44,1676,0.41
#JYJVY0JUQ,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#Q200VL99P,THE KING,5,Arena 3,0,672,729,0,0,20,0.18867924528301888,,0,106,43,0.41,62,0.58
#JP9R0VP0R,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#YJ8V9PJ,Snakeyes,47,Arena 20,353519,7852,7852,0,0,48591,6.080715805280941,member,5529,7991,3782,0.47,3054,0.38
#9LUPLJ,hossein sarvi,9,Arena 9,0,2910,2972,0,0,3720,2.0010758472296932,member,480,1859,754,0.41,717,0.39
#C908U,MoonLight,10,Arena 12,37912,4055,4266,0,0,8802,5.560328490208465,leader,3095,1583,715,0.45,696,0.44
#C8JP8,WrW,52,Arena 20,540094,7794,7979,26,40,126221,8.174935233160621,elder,428166,15440,7169,0.46,5094,0.33
#LRCV20YJP,aron,7,Arena 6,0,1600,1776,0,0,69,0.23,,0,300,96,0.32,203,0.68
#QURQ8Q9L9,ricardo,5,Arena 3,0,650,777,0,0,18,0.23076923076923078,,0,78,37,0.47,40,0.51
#Q22PPQ9,승리,34,Arena 16,83621,5855,5856,0,0,20523,4.367525005320281,,3580,4699,1828,0.39,1393,0.3
#J9LPVC8L,Max_Royale,33,Arena 15,72628,5232,5312,0,0,9360,2.461214830397055,,1980,3803,1253,0.33,1394,0.37
#QLJYL989J,Hacker,8,Arena 10,0,3173,3223,0,0,99,0.30368098159509205,,0,326,156,0.48,169,0.52
#RCQ2JV2YC,maria,3,Arena 1,0,242,254,0,0,0,0.0,,0,36,12,0.33,19,0.53
#CYUVQQY08,juliana,8,Arena 9,0,2744,2803,0,0,93,0.4720812182741117,,0,197,151,0.77,45,0.23
#JPV9UJYP,Legend_Jamal,6,Arena 5,0,1357,1528,0,0,155,0.603112840466926,member,0,257,102,0.4,96,0.37
#ULVUCP,Amirali Ar.a,38,Arena 14,129878,4833,5785,0,0,45160,1.792846083607924,,19280,25189,4600,0.18,4204,0.17
#JR2JPRY,KING,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
#JJRL2RV0P,Emilio,7,Arena 8,0,2363,2453,0,0,111,0.2853470437017995,,0,389,176,0.45,212,0.54
#JJLJVRVC2,,1,Training Camp,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,0.0
